x,y,index,rank,name,birthplace,lat,lon,size,country,dob,genre
192.4177003,135.4930475,644,0.0004923246200339986,Luigi Russolo,the Province of Venice,45.493047499999996,12.417700300000002,1.6739037081155952,Italy,1885,modern
178.446379,137.218371,645,0.00029477298188657384,Paul Ladmirault,Nantes,47.218371000000005,-1.553621,1.002228138414351,France,1877,romantic
189.9936819,143.5510846,646,0.0029483582724191787,Fanny Mendelssohn,Hamburg,53.5510846,9.9936819,10.024418126225207,Germany,1805,romantic
191.4978895,138.79044720000002,647,0.0001323002169968243,Ignaz Lachner,the Kingdom of Bavaria,48.7904472,11.497889500000001,0.4498207377892027,Germany,1807,romantic
108.17771280000002,133.1798323,648,9.940266116265942e-05,Amy Beach,"Henniker, New Hampshire",43.179832299999994,-71.82228719999998,0.337969047953042,USA,1867,modern
193.7372621,141.0504088,649,7.157428019950625e-05,Princess Amalie of Saxony,Dresden,51.0504088,13.737262099999999,0.24335255267832123,Germany,1794,romantic
85.9523118,123.42512500000001,650,0.000400052349026941,Scott Joplin,"Texarkana, Texas",33.425125,-94.0476882,1.3601779866915995,USA,1868,modern
180.233262,139.41876200000002,651,0.0010588756719991448,Erik Satie,Honfleur,49.418762,0.233262,3.6001772847970925,France,1866,modern
185.1214201,142.0907374,652,0.00014096638015358056,Richard Hol,Utrecht (city),52.09073739999999,5.121420099999999,0.4792856925221739,Netherlands,1825,modern
191.4012499,143.6355022,653,8.698743823486494e-05,Friedrich von Flotow,the Grand Duchy of Mecklenburg-Schwerin,53.6355022,11.401249900000002,0.2957572899985408,Germany,1812,romantic
106.0322484,130.7650839,654,0.00264547732661518,Félicien David,Vaucluse,40.7650839,-73.9677516,8.994622910491612,USA,1810,romantic
106.88135960000002,130.7840016,655,0.002892568565994046,Bedřich Smetana,the Kingdom of Bohemia,40.7840016,-73.11864039999998,9.834733124379758,USA,1824,romantic
197.1077478,138.1485965,656,0.00025733821884404415,Ernő Dohnányi,Bratislava,48.148596500000004,17.1077478,0.8749499440697501,Slovakia,1877,modern
186.0838868,140.77534550000001,657,9.833992593681368e-05,Louis Brassin,Aachen,50.7753455,6.083886800000001,0.3343557481851665,Germany,1840,romantic
190.9477782,133.71789189999998,658,0.002632965524513607,Ferruccio Busoni,Empoli,43.7178919,10.947778199999998,8.952082783346265,Italy,1866,modern
199.4618128,137.4480001,659,0.00015094690746243845,Jenő Hubay,"Pest, Hungary",47.44800009999999,19.4618128,0.5132194853722907,Hungary,1858,modern
193.2017384,141.1045407,660,0.0028637652925160057,Robert Franz,the Province of Saxony,51.1045407,13.201738399999998,9.736801994554419,Germany,1815,romantic
104.86297459999999,130.0812601,661,0.000550135330455019,Gustav Holst,Cheltenham,40.0812601,-75.13702540000001,1.8704601235470646,USA,1874,modern
191.5819805,138.1351253,662,7.157428019950625e-05,Josephine Lang,Munich,48.1351253,11.581980499999998,0.24335255267832123,Germany,1815,romantic
106.88135960000002,130.7840016,663,0.004900348991406564,Gustav Mahler,the Kingdom of Bohemia,40.7840016,-73.11864039999998,16.66118657078232,USA,1860,modern
193.533333,143.65,664,7.157428019950625e-05,Emilie Mayer,"Friedland, Mecklenburg-Vorpommern",53.65000000000001,13.533332999999999,0.24335255267832123,Germany,1812,romantic
173.9170342,144.462983,665,0.00022603430960819814,Hamilton Harty,"Hillsborough, County Down",54.462982999999994,-6.082965799999998,0.7685166526678737,UK,1879,modern
193.2017384,141.1045407,666,0.003217406714149593,Clara Schumann,the Kingdom of Saxony,51.1045407,13.201738399999998,10.939182828108617,Germany,1819,romantic
199.4618128,137.4480001,667,0.00020590167512141318,Stephen Heller,"Pest, Hungary",47.44800009999999,19.4618128,0.7000656954128048,Hungary,1813,romantic
179.436391,128.8610139,668,0.002579867930129434,José Melchor Gomis,Vall d'Albaida,38.861013899999996,-0.563609,8.771550962440076,Spain,1791,romantic
180.5214423,130.8125777,669,0.0001825328088294881,Felip Pedrell,Tortosa,40.8125777,0.5214423,0.6206115500202595,Spain,1841,modern
204.4590244,150.9928787,670,0.0022887997764895417,Jean Sibelius,Hämeenlinna,60.9928787,24.459024399999997,7.7819192400644415,Finland,1865,modern
92.15938080000002,132.0111412,671,0.00020000548491828126,John Alden Carpenter,"Park Ridge, Illinois",42.011141200000004,-87.84061919999998,0.6800186487221563,USA,1876,modern
194.10674649999999,140.1416986,672,7.157428019950625e-05,Václav Suk,Kladno,50.141698600000005,14.1067465,0.24335255267832123,Czechia,1861,modern
104.8506843,129.9404576,673,0.00022390791685651532,John Stainer,Southwark,39.94045759999999,-75.1493157,0.761286917312152,USA,1840,romantic
190.4950609,133.8376211,674,0.0013511627141885817,Giacomo Puccini,Lucca,43.8376211,10.4950609,4.593953228241178,Italy,1858,modern
193.2017384,141.1045407,675,0.000965418875214672,Friedrich Nietzsche,the Province of Saxony,51.1045407,13.201738399999998,3.2824241757298847,Germany,1844,romantic
189.6824841,135.3643375,676,0.00015808193711727383,Giovanni Bottesini,"Crema, Lombardy",45.3643375,9.6824841,0.537478586198731,Italy,1821,romantic
205.2796514,144.68715550000002,677,0.001872300707107535,César Cui,Vilnius,54.6871555,25.2796514,6.365822404165619,Lithuania,1835,modern
181.607953,133.114753,678,0.00466691921155964,Gabriel Fauré,Pamiers,43.114753,1.607953,15.867525319302775,France,1845,modern
186.1960584,142.142736,679,7.157428019950625e-05,Jan Brandts Buys,Zutphen,52.142736,6.196058400000001,0.24335255267832123,Netherlands,1868,modern
207.5615244,143.90453979999998,680,0.002695787122629847,Stanisław Moniuszko,Minsk Governorate,53.90453979999999,27.5615244,9.16567621694148,Belarus,1819,romantic
185.8655951,140.5910564,681,0.0004115508322162033,Henri Vieuxtemps,Verviers,50.5910564,5.865595099999999,1.3992728295350911,Belgium,1820,romantic
210.3350986,149.9342802,682,0.001652621693647856,Alexander Glazunov,Saint Petersburg,59.9342802,30.335098600000002,5.6189137584027105,Russia,1865,modern
201.005859,134.016521,683,0.0002192814614864429,Davorin Jenko,the Principality of Serbia,44.016521000000004,21.005859,0.7455569690539059,Serbia,1835,romantic
197.2508787,139.593778,684,0.00012359767447455412,Leo Fall,Olomouc,49.593778,17.250878699999998,0.420232093213484,Czechia,1873,modern
185.5796662,140.6325574,685,0.004843683819877726,César Franck,Liège,50.632557399999996,5.5796662,16.468524987584267,Belgium,1822,romantic
199.32197680000002,140.5716595,686,0.0004489230140587997,Moritz Moszkowski,the Province of Silesia,50.571659499999996,19.3219768,1.526338247799919,Poland,1854,modern
193.7372621,141.0504088,687,7.157428019950625e-05,Friedrich Baumfelder,Dresden,51.0504088,13.737262099999999,0.24335255267832123,Germany,1836,modern
201.331051,133.5757545,688,0.0002450495594952597,Stanislav Binički,Kruševac,43.575754499999995,21.331051000000002,0.833168502283883,Serbia,1872,modern
187.7521113,138.5734053,689,0.00017711196200935697,Émile Waldteufel,Strasbourg,48.5734053,7.752111299999998,0.6021806708318137,France,1837,modern
179.8994068,129.9397706,690,0.0002794078263939767,Francisco Tárrega,Villarreal,39.9397706,-0.10059320000000001,0.9499866097395208,Spain,1852,modern
185.3220544,150.3912628,691,0.0017298878944419331,Edvard Grieg,Bergen,60.39126279999999,5.3220544,5.881618841102573,Norway,1843,modern
196.4401935,133.5081323,692,0.00011088813537294237,Franz von Suppé,"Split, Croatia",43.5081323,16.4401935,0.3770196602680041,Croatia,1819,romantic
222.7180019,132.2662428,693,7.157428019950625e-05,Zacharia Paliashvili,Kutaisi,42.26624279999999,42.7180019,0.24335255267832123,Georgia,1871,romantic
195.8877494,128.3853062,694,0.00010827079515244757,Francesco Cilea,Palmi,38.3853062,15.8877494,0.3681207035183217,Italy,1866,modern
193.2017384,141.1045407,695,0.00022586423541379332,Robert Volkmann,the Kingdom of Saxony,51.1045407,13.201738399999998,0.7679384004068973,Germany,1815,romantic
187.6615938,141.43323669999998,696,0.0005077275587981281,Jacques Offenbach,the Rhine Province,51.43323669999999,7.661593799999999,1.7262736999136357,Germany,1819,romantic
194.8058523,146.87900439999999,697,7.157428019950625e-05,Otto Lindblad,Växjö,56.8790044,14.805852300000002,0.24335255267832123,Sweden,1809,romantic
223.93804129999998,146.3090129,698,0.0014334923759442171,Mily Balakirev,Nizhny Novgorod Governorate,56.3090129,43.93804129999999,4.8738740782103385,603059,1837,modern
199.32197680000002,140.5716595,699,0.00019037353281353643,Arnold Mendelssohn,the Province of Silesia,50.571659499999996,19.3219768,0.6472700115660238,Poland,1855,modern
191.8767611,135.4064349,700,0.0005088685700902594,Arrigo Boito,Padua,45.4064349,11.8767611,1.730153138306882,Italy,1842,modern
178.446379,137.218371,701,0.00024661703064867346,Louis-Albert Bourgault-Ducoudray,Nantes,47.218371000000005,-1.553621,0.8384979042054898,France,1840,romantic
181.753449,142.481138,702,0.0038820034469140077,Benjamin Britten,Lowestoft,52.48113799999999,1.7534490000000003,13.198811719507626,UK,1913,modern
192.3155151,135.4408474,703,0.00012245158261509369,Ermanno Wolf-Ferrari,Venice,45.440847399999996,12.315515099999999,0.41633538089131855,Italy,1876,modern
193.2017384,141.1045407,704,0.008052069002429075,Robert Schumann,the Kingdom of Saxony,51.1045407,13.201738399999998,27.377034608258853,Germany,1810,romantic
229.8477761,130.42700100000002,705,7.157428019950625e-05,Semen Hulak-Artemovsky,Kiev Governorate,40.427001000000004,49.8477761,0.24335255267832123,Azerbaijan,1813,romantic
189.8745558,143.57916,706,0.0011067691851038995,Carl Reinecke,"Altona, Hamburg",53.57915999999999,9.874555800000001,3.7630152293532584,Germany,1824,modern
184.835659,135.76404300000002,707,0.0009811107105318294,Charles-Marie Widor,Lyon,45.764043,4.835659,3.33577641580822,France,1844,modern
180.6200146,131.61758989999998,708,0.000391618336333039,Enrique Granados,Lleida,41.6175899,0.6200146,1.3315023435323325,Spain,1867,modern
200.9858407,140.0121011,709,7.157428019950625e-05,Józef Władysław Krogulski,Tarnów,50.0121011,20.9858407,0.24335255267832123,Poland,1815,romantic
189.6501891,149.66887759999997,710,0.000254782032385064,Christian Sinding,Kongsberg,59.66887759999999,9.6501891,0.8662589101092175,Norway,1856,modern
196.3911908,138.21720620000002,711,0.00038120534101999254,Johann Strauss I,Leopoldstadt,48.21720620000001,16.3911908,1.2960981594679746,Austria,1804,romantic
179.42082,134.837789,712,0.00013241241836915789,Paul Taffanel,Bordeaux,44.837789,-0.57918,0.4502022224551368,France,1844,romantic
190.3105674,133.548473,713,0.0010629400711295218,Pietro Mascagni,Livorno,43.548473,10.3105674,3.613996241840374,Italy,1863,modern
194.28583,138.30694,714,0.0005617839451188612,Franz Schreker,Linz,48.306940000000004,14.285829999999999,1.910065413404128,Austria,1878,modern
194.2926786,138.1679636,715,0.004182723869939014,Anton Bruckner,Linz-Land District,48.1679636,14.292678599999999,14.221261157792648,Austria,1824,romantic
190.962695,140.26120939999998,716,0.00030179079272298537,Felix Draeseke,Coburg,50.2612094,10.962695,1.0260886952581503,Germany,1835,modern
196.50879,137.49497,717,0.008618548851977789,Franz Liszt,Oberpullendorf District,47.49497,16.50879,29.303066096724482,Austria,1811,romantic
191.4978895,138.79044720000002,718,0.00015479125388673996,Vinzenz Lachner,the Kingdom of Bavaria,48.7904472,11.497889500000001,0.5262902632149159,Germany,1811,romantic
185.5796662,140.6325574,719,0.0011839990976143726,Eugène Ysaÿe,Liège,50.632557399999996,5.5796662,4.025596931888867,Belgium,1858,modern
197.1077478,138.1485965,720,7.157428019950625e-05,Johann Kaspar Mertz,Bratislava,48.148596500000004,17.1077478,0.24335255267832123,Slovakia,1806,romantic
184.3871779,135.439695,721,0.0018233641037985501,Jules Massenet,Saint-Étienne,45.439695,4.3871779,6.19943795291507,France,1842,modern
195.5446302,131.4621984,722,0.0003317271471710042,Umberto Giordano,Foggia,41.4621984,15.5446302,1.1278723003814144,Italy,1867,modern
181.0789089,141.280233,723,7.157428019950625e-05,Isaac Nathan,Canterbury,51.280233,1.0789089,0.24335255267832123,UK,1790,romantic
180.1562369,135.648377,724,0.0026308653194494513,Émile Prudent,Angoulême,45.648377,0.15623689999999998,8.944942086128135,France,1817,romantic
201.005859,134.016521,725,0.00034298929272855264,Stevan Mokranjac,the Principality of Serbia,44.016521000000004,21.005859,1.166163595277079,Serbia,1856,romantic
205.0857895,137.91594329999998,726,7.157428019950625e-05,Ciprian Porumbescu,Putyla Raion,47.915943299999995,25.0857895,0.24335255267832123,Ukraine,1853,romantic
194.4898001,130.6984766,727,7.157428019950625e-05,Luigi Denza,Castellammare di Stabia,40.6984766,14.489800099999998,0.24335255267832123,Italy,1846,modern
196.3911908,138.21720620000002,728,0.00023830184068178407,Karl Goldmark,Leopoldstadt,48.21720620000001,16.3911908,0.8102262583180658,Austria,1830,modern
187.6615938,141.43323669999998,729,0.0005191877778261564,Engelbert Humperdinck (composer),the Rhine Province,51.43323669999999,7.661593799999999,1.7652384446089318,Germany,1854,modern
190.5514095,136.6863988,730,9.026344148041409e-05,Johann Rufinatscha,Mals,46.68639879999999,10.5514095,0.3068957010334079,Italy,1812,romantic
108.1977066,132.2625932,731,0.001965578594203578,Edward Elgar,Worcester,42.262593200000005,-71.8022934,6.6829672202921655,USA,1857,modern
79.0144591,112.15646989999999,732,0.0003164515238259899,Julián Carrillo,San Luis Potosí,22.156469899999998,-100.9855409,1.0759351810083657,Mexico,1875,modern
210.1064659,149.5624627,733,0.0005325390599211535,Mikhail Ippolitov-Ivanov,Gatchina,59.5624627,30.1064659,1.810632803731922,Russia,1859,modern
189.5209277,137.1410303,734,0.0003591338993996529,Josef Rheinberger,Vaduz,47.1410303,9.520927699999998,1.2210552579588199,Liechtenstein,1839,modern
180.199556,138.00611,735,0.00020420951115841335,Jean Françaix,Le Mans,48.00611000000001,0.19955599999999998,0.6943123379386054,France,1912,modern
183.16207,140.72499299999998,736,0.0011541377268916623,Albert Roussel,Tourcoing,50.724993,3.16207,3.924068271431652,France,1869,modern
191.4978895,138.79044720000002,737,0.000642980507242364,Franz Lachner,the Kingdom of Bavaria,48.7904472,11.497889500000001,2.1861337246240375,Germany,1803,romantic
177.702879,141.876149,738,0.0007972054427722116,Hubert Parry,Highnam,51.876149,-2.2971209999999997,2.7104985054255195,UK,1848,modern
177.6511017,143.38690459999998,739,0.0007506703389372123,John Ireland (composer),Altrincham,53.38690459999999,-2.3488982999999997,2.552279152386522,UK,1879,modern
186.7734556,141.2277411,740,0.000272091166377957,Norbert Burgmüller,Düsseldorf,51.2277411,6.773455599999999,0.9251099656850538,Germany,1810,romantic
229.66679829999998,148.6035321,741,0.00526234748898517,Pyotr Ilyich Tchaikovsky,Vyatka Governorate,58.6035321,49.666798299999996,17.891981462549577,Russia,1840,romantic
196.3911908,138.21720620000002,742,0.0008706362565065227,Fritz Kreisler,Leopoldstadt,48.21720620000001,16.3911908,2.960163272122177,Austria,1875,modern
188.5875168,140.0512531,743,0.002412659129142865,Bettina von Arnim,the Free City of Frankfurt,50.051253100000004,8.587516800000001,8.203041039085742,Germany,1785,romantic
216.2612629,143.7703102,744,0.00308084524478338,Alexander Dargomyzhsky,Belyovsky District,53.770310200000004,36.2612629,10.47487383226349,Russia,1813,romantic
179.8769319,141.4571477,745,0.0006938170594499455,Arthur Sullivan,Lambeth,51.4571477,-0.1230681,2.3589780021298146,UK,1842,romantic
179.925354,137.69589000000002,746,0.000521422041412718,Léo Delibes,La Flèche,47.695890000000006,-0.07464599999999999,1.772834940803241,France,1836,romantic
182.093761,138.898908,747,0.005333334373428573,Claude Debussy,Saint-Germain-en-Laye,48.898908,2.093761,18.13333686965715,France,1862,modern
175.228017,145.95647599999998,748,8.529257390732712e-05,Hamish MacCunn,Greenock,55.95647599999999,-4.7719830000000005,0.2899947512849122,UK,1868,modern
213.15242999999998,139.3641054,749,0.0005985308636185502,Mykola Lysenko,Hlobyne Raion,49.3641054,33.152429999999995,2.0350049363030704,Ukraine,1842,romantic
141.4732607,86.2680971,750,7.157428019950625e-05,Alberto Nepomuceno,Fortaleza,-3.7319029,-38.526739299999996,0.24335255267832123,Brazil,1864,modern
192.3730747,141.3396955,751,0.008901609779664968,Richard Wagner,Leipzig,51.339695500000005,12.373074699999998,30.26547325086089,Germany,1813,modern
106.86503950000002,133.0278745,752,0.0015785832956933899,Carl Ruggles,"Bennington County, Vermont",43.0278745,-73.13496049999998,5.3671832053575255,USA,1876,modern
184.4024643,141.2194475,753,7.157428019950625e-05,Flor Alpaerts,Antwerp,51.2194475,4.402464299999999,0.24335255267832123,Belgium,1876,romantic
195.0830304,127.5078772,754,0.003666849623012628,Vincenzo Bellini,Catania,37.5078772,15.0830304,12.467288718242935,Italy,1801,romantic
185.36978,133.296482,755,0.003977069019919499,Darius Milhaud,Marseille,43.296482,5.36978,13.522034667726297,France,1892,modern
210.3350986,149.9342802,756,0.0012775096228028026,Anatoly Lyadov,Saint Petersburg,59.9342802,30.335098600000002,4.343532717529529,Russia,1855,modern
205.2796514,144.68715550000002,757,0.00023684034750740224,Leopold Godowsky,Vilna Governorate,54.6871555,25.2796514,0.8052571815251676,Lithuania,1870,modern
179.8811587,141.517214,758,0.0004787710379549714,Samuel Coleridge-Taylor,Holborn,51.517214,-0.1188413,1.6278215290469027,UK,1875,modern
196.84537,137.94736,759,0.0014507538438702885,Joseph Joachim,Neusiedl am See District,47.947359999999996,16.845370000000003,4.932563069158981,Austria,1831,modern
195.2686671,139.952426,760,0.000413639734097473,Alexander Dreyschock,Kutná Hora District,49.952426,15.2686671,1.4063750959314083,Czechia,1818,romantic
196.6068371,139.1950602,761,0.0005704371188475745,Erich Wolfgang Korngold,Brno,49.1950602,16.6068371,1.9394862040817533,Czechia,1897,modern
196.3911908,138.21720620000002,762,0.006128789430270319,Arnold Schoenberg,Leopoldstadt,48.21720620000001,16.3911908,20.837884062919084,Austria,1874,modern
183.057256,140.62925,763,0.00038465993371236185,Édouard Lalo,Lille,50.62925,3.057256,1.3078437746220304,France,1823,romantic
188.6821267,140.1109221,764,0.0012896200301502163,Ferdinand Hiller,Frankfurt,50.1109221,8.6821267,4.384708102510736,Germany,1811,romantic
187.6615938,141.43323669999998,765,0.0006250092365038982,Max Bruch,the Rhine Province,51.43323669999999,7.661593799999999,2.125031404113254,Germany,1838,modern
196.3911908,138.21720620000002,766,0.0005109023156975002,Alexander von Zemlinsky,Leopoldstadt,48.21720620000001,16.3911908,1.7370678733715006,Austria,1871,modern
175.2754679,131.652251,767,7.157428019950625e-05,Francisco Lara,Valladolid,41.652251,-4.7245320999999985,0.24335255267832123,Spain,1968,contemporary
196.4401935,133.5081323,768,0.0002095665764391332,Josip Hatze,"Split, Croatia",43.5081323,16.4401935,0.7125263598930529,Croatia,1879,modern
180.4662071,140.84990620000002,769,7.157428019950625e-05,Philip Ledger,Bexhill-on-Sea,50.84990620000001,0.4662071,0.24335255267832123,UK,1937,contemporary
217.2945994,137.0036169,770,7.765809401647141e-05,Ivan Karabyts,Manhush Raion,47.0036169,37.2945994,0.2640375196560028,Ukraine,1945,contemporary
189.8514485,151.2966978,771,0.00015121086470872485,Iver Holter,Gausdal,61.29669779999999,9.8514485,0.5141169400096645,Norway,1850,modern
194.8085694,139.5331304,772,0.00018867228018743594,Fran Lhotka,Mladá Vožice,49.5331304,14.808569400000001,0.6414857526372822,Czechia,1883,modern
106.19338370000001,131.1139006,773,7.765809401647141e-05,Boris Koutzen,"Mount Pleasant, New York",41.1139006,-73.80661629999999,0.2640375196560028,USA,1901,modern
191.8767611,135.4064349,774,0.00018237646400438162,Riccardo Drigo,Padua,45.4064349,11.8767611,0.6200799776148975,Italy,1846,modern
185.1214201,142.0907374,775,0.0030935825008841975,Louis Andriessen,Utrecht (city),52.09073739999999,5.121420099999999,10.518180503006272,Netherlands,1939,contemporary
82.8533305,121.549333,776,9.185365958939012e-05,Jerry Hunt,"Waco, Texas",31.549333,-97.1466695,0.3123024426039264,USA,1943,modern
101.9897187,130.4847959,777,7.157428019950625e-05,Nathan Currier,"Huntingdon, Pennsylvania",40.48479589999999,-78.0102813,0.24335255267832123,USA,1960,contemporary
93.5263981,128.7328304,778,0.000124094484227021,Catherine Murphy Urner,"Mitchell, Indiana",38.7328304,-86.4736019,0.4219212463718714,USA,1891,modern
204.4590244,150.9928787,779,7.157428019950625e-05,Erkki Aaltonen,Hämeenlinna,60.9928787,24.459024399999997,0.24335255267832123,Finland,1910,modern
196.8841961,141.1339861,780,0.00011043546031791845,Leni Alexander,the Province of Lower Silesia,51.13398609999999,16.8841961,0.3754805650809227,Poland,1924,contemporary
96.4929797,125.8271682,781,0.0002765413952011535,Jennifer Higdon,"Sevier County, Tennessee",35.8271682,-83.5070203,0.9402407436839219,USA,1962,contemporary
107.35879870000002,132.3250896,782,0.0005979753630437671,Malcolm Arnold,Northampton,42.3250896,-72.64120129999998,2.033116234348808,USA,1921,contemporary
214.7817676,122.0852999,783,7.157428019950625e-05,Yardena Alotin,Tel Aviv,32.0852999,34.78176759999999,0.24335255267832123,Israel,1930,modern
184.948282,142.62492070000002,784,0.0006988170583984525,Jan Vriend,Noorder-Koggenland,52.624920700000004,4.948282,2.3759779985547387,Netherlands,1938,contemporary
109.33073449999999,56.5511103,785,8.729981281733021e-05,Juan Orrego-Salas,Santiago,-33.4488897,-70.66926550000001,0.29681936357892275,Chile,1919,contemporary
184.6305871,142.45205909999999,786,7.157428019950625e-05,Tera de Marez Oyens,Velsen,52.4520591,4.630587100000001,0.24335255267832123,Netherlands,1932,modern
105.7673522,130.7706187,787,0.0002460052234864454,John Harbison,"Orange, New Jersey",40.7706187,-74.2326478,0.8364177598539143,USA,1938,contemporary
178.0607503,142.51438810000002,788,0.00012627472616500896,Dorothy Howell,"Handsworth, West Midlands",52.514388100000005,-1.9392497,0.4293340689610305,UK,1898,modern
195.0543387,140.76628,789,9.185365958939012e-05,Jaroslav Řídký,Liberec,50.76627999999999,15.054338699999999,0.3123024426039264,Czechia,1897,modern
187.9848075,139.7105085,790,0.000277097209177288,Johanna Senfter,Rhenish Hesse,49.7105085,7.984807500000001,0.9421305112027791,Germany,1879,modern
191.131122,137.6185079,791,0.00022615107288634394,Dieter Schnebel,Garmisch-Partenkirchen (district),47.6185079,11.131122,0.7689136478135694,Germany,1930,contemporary
196.23318,137.80279,792,0.0014697652961731997,Josef Matthias Hauer,Wiener Neustadt,47.80278999999999,16.233179999999997,4.997202006988879,Austria,1883,modern
177.093215,144.380685,793,7.157428019950625e-05,Arthur Somervell,"Windermere, Cumbria",54.380685,-2.9067849999999997,0.24335255267832123,UK,1863,modern
249.2400734,131.2994958,794,0.00021624380719283088,Alexander Knaifel,Tashkent,41.299495799999995,69.2400734,0.735228944455625,Uzbekistan,1943,contemporary
103.85257560000002,133.0481221,795,0.00016428248034886596,Robert Moffat Palmer,"Syracuse, New York",43.0481221,-76.14742439999998,0.5585604331861442,USA,1915,contemporary
208.0079945,135.4353208,796,0.00013067363749475782,Valentin Gheorghiu,Galați,45.4353208,28.007994500000002,0.4442903674821766,Romania,1928,contemporary
184.4024643,141.2194475,797,7.157428019950625e-05,August Baeyens,Antwerp,51.2194475,4.402464299999999,0.24335255267832123,Belgium,1895,modern
179.924274,141.400208,798,0.00012971076338066663,Avril Coleridge-Taylor,South Norwood,51.400208,-0.075726,0.44101659549426653,UK,1903,modern
175.513924,138.39039400000001,799,8.74460606803854e-05,Jean Cras,"Brest, France",48.390394,-4.486076000000001,0.29731660631331036,France,1879,modern
184.23244,140.95842,800,0.00010959811655553853,August de Boeck,Merchtem,50.958420000000004,4.23244,0.37263359628883097,Belgium,1865,modern
186.9462217,142.9919853,801,9.056213516662106e-05,Cornelis Dopper,Stadskanaal,52.9919853,6.946221700000001,0.3079112595665116,Netherlands,1870,modern
208.8638102,137.0104529,802,0.00019097357768699426,Alexander Goldenweiser (composer),Chișinău,47.0104529,28.8638102,0.6493101641357805,Moldova,1875,modern
106.07653810000002,130.7643574,803,0.0005734593694094738,George Tsontakis,"Astoria, Queens",40.764357399999994,-73.92346189999998,1.949761855992211,USA,1951,contemporary
186.8419192,136.4628333,804,7.157428019950625e-05,Éric Gaudibert,Vevey,46.4628333,6.8419191999999995,0.24335255267832123,Switzerland,1936,contemporary
194.7471504,136.3544925,805,7.157428019950625e-05,Blaž Arnič,the Municipality of Luče,46.3544925,14.7471504,0.24335255267832123,Slovenia,1901,modern
106.13517320000001,130.8447819,806,7.157428019950625e-05,Elaine Barkin,the Bronx,40.844781899999994,-73.86482679999999,0.24335255267832123,USA,1932,contemporary
182.1203554,138.80486489999998,807,0.00010307246756950983,Georges Hüe,Versailles,48.8048649,2.1203554000000002,0.35044638973633346,France,1858,modern
121.6330261,55.3389244,808,0.000195269794484573,Juan José Castro,Avellaneda,-34.6610756,-58.3669739,0.6639173012475482,Argentina,1895,modern
208.9783589,131.0082376,809,9.539959023504526e-05,Bülent Arel,Istanbul,41.0082376,28.978358899999996,0.3243586067991539,Turkey,1919,modern
207.6014418,137.1584549,810,9.127155456812073e-05,Philip Herschkowitz,Iași,47.1584549,27.6014418,0.3103232855316105,Romania,1906,modern
286.8650395,83.82489,811,7.157428019950625e-05,Cornélie van Oosterzee,"Batavia, Dutch East Indies",-6.17511,106.86503950000001,0.24335255267832123,Indonesia,1863,modern
184.1475445,139.12875400000001,812,0.0006807908990489255,Théodore Dubois,Marne,49.128754,4.1475445,2.3146890567663467,France,1837,modern
206.10253840000001,134.42676740000002,813,7.157428019950625e-05,Alfred Mendelssohn,Bucharest,44.4267674,26.1025384,0.24335255267832123,Romania,1910,modern
308.88890000000004,126.4919,814,0.0001221869415349254,Junsang Bahk,North Gyeongsang Province,36.4919,128.8889,0.41543560121874634,South Korea,1937,contemporary
193.404954,142.5200066,815,0.0001388240238230805,Arnold Dreyblatt,Berlin,52.52000659999999,13.404954,0.4720016809984737,Germany,1953,contemporary
189.9936819,143.5510846,816,7.157428019950625e-05,Detlev Glanert,Hamburg,53.5510846,9.9936819,0.24335255267832123,Germany,1960,contemporary
104.4331834,129.6620397,817,7.157428019950625e-05,Dorothy Rudd Moore,"New Castle, Delaware",39.66203970000001,-75.5668166,0.24335255267832123,USA,1940,contemporary
202.2666302,150.4518126,818,7.157428019950625e-05,Olli Kortekangas,Turku,60.451812600000004,22.266630199999998,0.24335255267832123,Finland,1955,contemporary
195.9819189,135.81501079999998,819,0.0002528352940815228,Rudolf Matz,Zagreb,45.815010799999996,15.981918900000002,0.8596399998771774,Croatia,1901,modern
194.0545902,140.1681931,820,8.678381474191915e-05,Jiří Pauer,Libušín,50.1681931,14.0545902,0.29506497012252514,Czechia,1919,contemporary
189.1624376,140.6520515,821,9.75390052761277e-05,Walter Braunfels,Hesse-Nassau,50.6520515,9.1624376,0.33163261793883414,Germany,1882,modern
355.46717920000003,52.108881,822,0.00013241241836915789,David Farquhar,"Cambridge, New Zealand",-37.891119,175.4671792,0.4502022224551368,New Zealand,1928,contemporary
187.01921959999999,141.0459248,823,0.0005840994803781545,York Höller,Leverkusen,51.04592479999999,7.0192196,1.9859382332857254,Germany,1944,contemporary
185.8372264,141.8125626,824,7.157428019950625e-05,Edouard Potjes,Nijmegen,51.8125626,5.8372264000000005,0.24335255267832123,Netherlands,1860,modern
192.5316444,142.4125287,825,9.670413164520719e-05,Ernst Hermann Meyer,the Province of Brandenburg,52.4125287,12.531644400000001,0.32879404759370445,Germany,1905,modern
102.5681608,129.0002934,826,0.00021189405295579374,Gérard Grisey,Belfort,39.000293400000004,-77.4318392,0.7204397800496987,USA,1946,modern
188.4185735,135.3202272,827,0.00013964731327746922,Angelo Gilardino,Vercelli,45.32022720000001,8.418573499999999,0.47480086514339537,Italy,1941,contemporary
313.5310786,123.5597062,828,7.157428019950625e-05,Nobuo Uematsu,"Kōchi, Kōchi",33.5597062,133.53107859999997,0.24335255267832123,Japan,1959,contemporary
